Hash,File,Key,Value
a15444f24fc8d6bfab87b1b20f051a5b18f7896b37de20c2ac74aef80809d231,Live\Live.RO.xaml,Live.Message.CefSharp,"VC++ Redistributable nu este instalat. VC++ Redistributable furnizează unele componente de sistem necesare pentru ca CefSharp să funcționeze corect. CefSharp este un framework care permite utilizarea tehnologiilor web moderne în aplicații. Prin urmare, VC++ Redistributable este necesar pentru a seta tapetul selectat."
f6537b4f1a636346404a6e6e2ce817431f1da451c7fd92a1954749e3e3e3650c,Live\Live.RO.xaml,Live.Message.MpvPlayer,"Cerința minimă de versiune Windows pentru utilizarea MpvPlayer nu este îndeplinită. MpvPlayer este un player media capabil să redea fișiere media cu înaltă calitate și latență redusă. Suportă formate moderne de video și audio și oferă opțiuni avansate de configurare. Prin urmare, pentru a seta imaginea de fundal selectată, trebuie să vă actualizați sistemul la Windows 10 (Redstone) sau o versiune mai recentă."
94150d967fe129e51fc7aece36aaa7e6f10bbfe1fca7da87f52b37d708f420fe,Portal\Portal.RO.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5LlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuUk8ueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93LlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuUk8ueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5STy54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=
61c1efcf0acfdf35f23961c3665959c8dd8bf048765106886f7b7a1ea1813fe6,Property\Property.RO.xaml,Property.WindowTitle,Sucrose Property
0536d58c5c09209462a88e59b87fae61743423cf34faa7f37521d06826e3ac82,Property\Property.RO.xaml,,
8a8648316ede2de865e665dc21c2d1efbe8a211a9217a81975dbcb5c4d68a330,Property\Property.RO.xaml,Property.DeleteTip,Ștergeți copia
b1c331e91527efdd1dce632438740c98b673db501999b188af0c72a895b641ff,Property\Property.RO.xaml,Property.RefreshTip,Reîmprospătați interfața
254a71fa0c7fba2dc8fc1e88b2bc3963c411e86be73b7e0211529642d681e2d8,Property\Property.RO.xaml,Property.RestoreTip,Restabiliți implicitul
f4400a2665c94a578d967e56edcec362a14ae86b34237e5df5eae832fb647ee3,Property\Property.RO.xaml,,
7b720a8cd489e722868e2fbe4cea833466f19d922aad3db9b83abf37bb8169aa,Property\Property.RO.xaml,Property.Type.NotSupport,Tipul de control '{0}' nu este suportat.
4f850d15c414117cab573721e3aea9ed9a4100af596c2e5480a6d67cb6a9d007,Property\Property.RO.xaml,,
6e437046c5cb01209c5c3759236a439059df8d993ddc3c152f76d48336613af5,Property\Property.RO.xaml,Property.ColorPicker.Color,Culoare
7e3b1f0b3808305a6fc82cec89cc7748a6229869f1e171b8faacc8d02750c370,Property\Property.RO.xaml,Property.ColorPicker.Cancel,Anulare
7438f02564e211c7548b12761a006eaf0e4a86536fec5ab1c45827708142c6f5,Property\Property.RO.xaml,Property.ColorPicker.Confirm,Confirmare
b13c5c65ccc3e00357821f77323605b99fc8cf2b85a9ec24cec539293a201036,Property\Property.RO.xaml,Property.ColorPicker.EyeDropper,Pipetă
ce99f67223f04aefee00ef03de6e7fb4ed5554ffa490a2f5fb659b335f9ac8fe,Property\Property.RO.xaml,Property.ColorPicker.Popup.Title,Sucrose Property Color Picker
ccdc90dc874005d956fe26cb0e282412248df612baa5f174f342ee00a6f0cfeb,Property\Property.RO.xaml,,
19e4870bb76db983387ec08c223300d33f4c12840f2613b104e4460c8946f7e9,Property\Property.RO.xaml,Property.FileDropDown.Filter,Toate fișierele (*.*)|*.*
e880c7bca81b7d23f37cae6384fd16fb360a588e25f3f3323b58d9e1d5a506c4,Property\Property.RO.xaml,Property.FileDropDown.OpenTip,Selectați un fișier
f358973c98f655a30bbf18512d9d55885b878a1fb9e1ba1077fefc29da2aae0f,Property\Property.RO.xaml,Property.FileDropDown.DeleteTip,Ștergeți acest fișier
8bd9d8c3156aa3d45f25df43a443bb6c3dfd4913d17aa591e134cf35b590b28d,Property\Property.RO.xaml,,
dfa47b4417f516c6c1d8622d615457c28858796664910233b8ae33e0b6707d2f,Property\Property.RO.xaml,Property.FileDropDown.Lock.Close,Am Înțeles
3f4fb3257610682e4a9ea4408f4db13f9e4e5e98b6a8ceeca32c0f8e647975de,Property\Property.RO.xaml,Property.FileDropDown.Lock.Title,Fișier în Uz
49875d5ffd62ea2ec799968374b6dfbd9d0ab50b1210c041405e2b8bc95e3bca,Property\Property.RO.xaml,Property.FileDropDown.Lock.Message,Fișierul selectat este utilizat de un alt proces.
ddba436e656a1dd2364f3cc06557a156d81e7c24de12c946129e78b470a7a599,Property\Property.RO.xaml,,
ad89fcc6fb48a97794a8b3e11865f53801ac7e977186dd503b37f9e2fa7e7519,Property\Property.RO.xaml,Property.FileDropDown.Access.Close,Am Înțeles
7f8106f2dcecc7aea5519517eea6279104a8765999fcdcc0c814a6a334f2167a,Property\Property.RO.xaml,Property.FileDropDown.Access.Title,Avertisment de Acces
19a1ea2ae510892398cb22be95c8cd4aff8f7d82b4e01ca989d4d7e428ec080c,Property\Property.RO.xaml,Property.FileDropDown.Access.Message,Nu aveți permisiunea de a accesa fișierul selectat.
a39bb43ccb39ff47d602ec680b5baf9cecea0f084b6a38290a673bc485f68d6c,Property\Property.RO.xaml,,
f7b867637d2dc91e6f7e9e1d928e53c64bcf8617127d8dedcebcd897ec9e53ec,Property\Property.RO.xaml,Property.Localization.WebView,Doar pentru WebView
80f71d06870298961dfd04382422d62e17dd80fbf2b9d494707a74efacf96af6,Property\Property.RO.xaml,Property.Localization.CefSharp,Doar pentru CefSharp
f8c0f5247cea9633b7358ec1805e684047ebcba8aec77b8ca9926ff0e86282cd,Property\Property.RO.xaml,Property.Localization.MpvPlayer,Doar pentru MpvPlayer
7d5fbeb3ed2b7c36ce2ac3efd80c155b7c6fb5d6a4044244219dc9c812d17a82,Property\Property.RO.xaml,Property.Localization.VlcPlayer,Doar pentru VlcPlayer
06756c13dc7e02616e7f21c13153a4a966929bc9c19eb47a53e031a04ff0ce32,Property\Property.RO.xaml,,
7492cfee41c027795bdb68cdea8440f6a651aca6954cd76bebc71c5c2ac89fcf,Property\Property.RO.xaml,Property.Localization.Hue,Nuanta
70f168709066c0b1bd231fe11d3cadec78e0669bfa72d4842cf1fab96deb3f81,Property\Property.RO.xaml,Property.Localization.Blur,Neclaritate
5318bcf230f17d2dff4ab5b9677a2ce5d0ee548ba2dda05684a1219360e62d36,Property\Property.RO.xaml,Property.Localization.Mute,Mut
694f57f03ad6fd3fd19ecc9575fdefd882d7dd4930b892ad18cb8d8e48e0c87e,Property\Property.RO.xaml,Property.Localization.Zoom,Zoom
8e258813228d5c9e02b71b474535f9535026d7c044c31fd95df870572cd5ff4e,Property\Property.RO.xaml,Property.Localization.Gamma,Gamma
c5788141b2738554f0aadcb2f13307e739e709d56f73b9b243a4d88c698130dd,Property\Property.RO.xaml,Property.Localization.Sepia,Sepia
1a26b355ed131ab39d7fca4c20fb52569bf5c4e594b005a26a731f7ea171c7d1,Property\Property.RO.xaml,Property.Localization.Speed,Viteză
70ce8044e9a2d9985c66279940687079912ed5babe31df047fb76d907d38beea,Property\Property.RO.xaml,Property.Localization.Invert,Inversare
3f8d6e93d5ad993f28e11bb277e8c74280428d2c964ab0af3fe092163a2cb1a4,Property\Property.RO.xaml,Property.Localization.Mirror,Oglindire
b29d6ac72ec0fa4cd10e4748e7db308d53ac8ded40533c2ef7e692bb037de461,Property\Property.RO.xaml,Property.Localization.Caption,Subtitrare
894b35addf9519909171c3c4fc2b5c063037af9badf27cd7776b2b266f65cf0b,Property\Property.RO.xaml,Property.Localization.Contrast,Contrast
ed9066a5da92fff66539b4a70b3e8403decef760403f604e2a9c557faf7551fd,Property\Property.RO.xaml,Property.Localization.Animation,Animatie
8c3f37b026628247cb1e9ba00cf0a036e44d64e1555af3756dd6cf504957c929,Property\Property.RO.xaml,Property.Localization.Grayscale,Scara de Gri
bff759e16ba291b3b5d232ec574f2e7d9b9290721f3c31fc7c28028e280da7bb,Property\Property.RO.xaml,Property.Localization.Sharpness,Claritate
336e564da5c4602e05109bd4890947ba8257b55dcb9eb03d79e62eacd1a4d357,Property\Property.RO.xaml,Property.Localization.Brightness,Luminozitate
0f5c7a3a6c719f172a4ebf0e7302ef25d5fd6490ca7e7b62c9eb3518919f84ec,Property\Property.RO.xaml,Property.Localization.Saturation,Saturație
be1e81e00a92e4a0e7536e971fb42517657e05ee6fe08d5b17a573383beda2c6,Property\Property.RO.xaml,,
53866e349177f698639fe3c1eccc45b2fbee956e3c8af99612a32c42d5996a53,Property\Property.RO.xaml,Property.Localization.Mirror.Flat,Plata
b0bad8583a21f13ef180c73c5a982d8fee2627ffcc461ac5a8223432d46cc24a,Property\Property.RO.xaml,Property.Localization.Mirror.Vertical,Vertical
743daf62e0bf51b78a0129a067a2a30d5ec023f068e74a783bc43ec244a408e6,Property\Property.RO.xaml,Property.Localization.Mirror.Horizontal,Orizontal
673fb52836bef7ea39260f42c34c952639f051c54522ab0bb65e989f21c6b579,Property\Property.RO.xaml,Property.Localization.Mirror.VerticalHorizontal,Vertical și Orizontal
acda5dc1563c96a7ccb248f97aefd41ad447f24feb0512d408952a8ced188d2a,Property\Property.RO.xaml,,
d34741b086f64b758e532ecf9356c78c662d96dc346a8cf4ecdc28105bf5b199,Property\Property.RO.xaml,Property.Localization.Animation.Flat,Plata
d6c8d9bc3e07e54e10b6af07a8c60065dda07a213c18424f3144f46546e49860,Property\Property.RO.xaml,Property.Localization.Animation.Flip,Răsturnare
cb64d6fa008654b5c946218b9d059964d05763fbf4961c45387cf62c71acc49e,Property\Property.RO.xaml,Property.Localization.Animation.Pulse,Puls
4b47a0717333d9a6f68123eafd47ddbd57a069d25441e2eee549cc876403b4f2,Property\Property.RO.xaml,Property.Localization.Animation.Shake,Mișcare
f538ed0e365eceec14730e58dd40ace2ce91279cf43104041ac1400e39808618,Property\Property.RO.xaml,Property.Localization.Animation.Bounce,Sărit
442c8424da80780b1e6bf68fad0cfeea462d68836c6e4425c0b2cbac052d7818,Property\Property.RO.xaml,Property.Localization.Animation.Wiggle,Zbucium
b91ef4b3efdaf4064280617c485ebe6ea00f6fc886be74e9037458a27ab04303,Undo\Undo.RO.xaml,Undo.QuestionTitle,Sucrose Undo
a1ce98e857dff065db21d7fb324e80253b35dffa563d2d984d37c8049dd5eda2,Undo\Undo.RO.xaml,,
eefd556c7ce9a6611e1b32b39e7939960c03e9915c08239754285f78cad41795,Undo\Undo.RO.xaml,Undo.QuestionMessage,Doriți cu adevărat să dezinstalați Sucrose Wallpaper Engine?
e92156f0e39ced816a7c6ef7d75372d3ff17946bc37584427e7c4acca9605052,Undo\Undo.RO.xaml,Undo.QuestionDescription,"Pentru a elimina cu toate setările, selectați Da; pentru a păstra setările și a elimina doar, selectați Nu; și pentru a anula procesul de eliminare, selectați Anulare."
854faabe04cddc3294be4b6549d0446c26ef48eb08dd4bc71676b5813d9dc7db,Update\Update.RO.xaml,Update.WindowTitle,Sucrose Update
0473fabe22bcc05810f8981209a068d20813d4bee48bad1d8cfefd5e02d2dd56,Update\Update.RO.xaml,,
dfa7019bde6c7c3a0cb0a79608886d68a46b058a8c8fd3b3189a99deb3f214ae,Update\Update.RO.xaml,Update.HelpText,Rezolvă Problema
62509579039845bb7e2e31ee2a9c74bba147fca2128f4596ef0c911610a429ec,Update\Update.RO.xaml,,
2d6e02103b78b2880926e0daf370ca94634f7066d9ed27a3531e082a2f900bc0,Update\Update.RO.xaml,Update.ReloadText,ÎNCERCAȚI DIN NOU
370fe88191ed78b18f3075e781c1d93883ddc2505b629eec3225e2430b34da29,Update\Update.RO.xaml,,
34426749bd45a82ed2141bfa5d3332d4761365e0d6e3c59b84852fd183e2ba0c,Update\Update.RO.xaml,Update.ReloadText.Check.Again,VERIFICĂ DIN NOU
9c455a32cbc815cc82180eb9ff72dd187c75d25ed4a367a0c49e25c59fa7381a,Update\Update.RO.xaml,,
32e1e9c36a14a53aa4e18bb65731748a31eca072bf8984aa05daab2169834d46,Update\Update.RO.xaml,Update.ReloadText.Browser.Opened,DESCHIS ÎN BROWSER
6311fdf8683f88e64e9418ae1a181cec5b93f2a492d686bdf8018ccf35d572f4,Update\Update.RO.xaml,Update.ReloadText.Browser.Opening,SE DESCHIDE ÎN BROWSER
a2ef9fd84d17cfc770be4f29054bb9ae077ddb53818aac55a1d30fe3da145be1,Update\Update.RO.xaml,,
7ddb50e47d32c7ad6df8d2d3519c8005219d821f7ff846015924bbbf7d7caf70,Update\Update.RO.xaml,Update.MessageText.Preparing,SE PREGĂTESC PREGĂTIRILE NECESARE
3639490f2210fdda7e08ce0f15e3a6438b5b8494ca26431045454ce144e8e611,Update\Update.RO.xaml,,
06c95a4ad6987c085ec729d3bb67c0e4b594d0ac03aa1ba5ec308f7eabeea9ef,Update\Update.RO.xaml,Update.MessageText.Temporary,SE VERIFICĂ LOCURILE TEMPORARE
aba146ce68f89fa6ab14e13a4f08f95ec888772172bdabe97d29d0a88cfd290a,Update\Update.RO.xaml,Update.MessageText.Temporary.Error,NU S-AU PUTUT VERIFICA LOCURILE TEMPORARE
5ee4ad9831be6cafa2090c38660af3177f09dc33e39e8d261071305992c68890,Update\Update.RO.xaml,,
88817d4dd49c753e5126013e2b1f5d78bd3047a59bc8710967c53406f69d954d,Update\Update.RO.xaml,Update.MessageText.Connection,SE VERIFICĂ CONEXIUNEA LA INTERNET
d078d354c4d0060fd13488a9170e6f4b5137aaff717f5a3bcafa11acd8bbd1d9,Update\Update.RO.xaml,Update.MessageText.Connection.None,NU EXISTĂ CONEXIUNE LA INTERNET
9aa6fa6c83c0b3cafdb4a0eb79b1144b04fb9493b4f7b8569abaf03bffe210d3,Update\Update.RO.xaml,Update.MessageText.Connection.Error,NU S-A PUTUT VERIFICA CONEXIUNEA LA INTERNET
bc2449749104c420c60a9883094601b6e0afb4e1f1bb0578ccba8c229d80ef00,Update\Update.RO.xaml,,
62075ee127fb2d9c001d5a27db0f62444eec7418f362c1d5d3a8a06ecec276db,Update\Update.RO.xaml,Update.MessageText.Listing,SE OBȚIN LISTELE NECESARE
ef4b1507f342cb2c02033a0ce53fefd6aa0daf4547ff21d232836fe5e05e82c4,Update\Update.RO.xaml,Update.MessageText.Listing.Empty,LISTELE NECESARE SUNT GOALE
fe2fcdbf9b660f8ba7e4aef663e2ebbe7daf64a2d0ef0a55a986114f2286c410,Update\Update.RO.xaml,Update.MessageText.Listing.Error,NU S-AU PUTUT PRIMI LISTELE NECESARE
b72c37a2ce885b80276464df71513ca3ea9e930ea97464dfbfb33014a2f0abac,Update\Update.RO.xaml,,
66efcdec98fc7938bea9e1c098fb5e04f4555ad8b885e52030594c4cf636490f,Update\Update.RO.xaml,Update.MessageText.Filtering,SE FILTREAZĂ LISTELE
5c555235f0ffc3314c5bf1dc886d0ff1cd49c36f08dfd48d54b66c0b18f4146e,Update\Update.RO.xaml,Update.MessageText.Filtering.Not,LISTELE NU POT FI FILTRATE
2a0ab21d6b24118ea0583baa15805359322791ca439d2364905c98ea12223e0d,Update\Update.RO.xaml,Update.MessageText.Filtering.Error,NU S-AU PUTUT FILTRA LISTELE
c3d668a777e1d7a4bce5bdf4ad21dd7d9aaae8ac0eaf2e5e0538aa3a9f2c3752,Update\Update.RO.xaml,,
5ec9f33565a09a8092bf96c7b665034b12006098d0b2ee272d6ab96056076471,Update\Update.RO.xaml,Update.MessageText.Comparing,COMPARAREA LISTELOR
2bd03e7d5f3635e591b5d3050093678ed5989a1bfefaab8ca4b157f38aef2ee8,Update\Update.RO.xaml,Update.MessageText.Comparing.Error,NU S-A PUTUT COMPARA LISTELE
6dd400e7930b0759cee52f7eddfae95201207c12634d799329ab44f6389a40af,Update\Update.RO.xaml,Update.MessageText.Comparing.Update,APLICAȚIA ESTE DEJA ACTUALIZATĂ
0a3e7b5246e7cb34f02b84b38b176a2d3325780e2c48c1ef6173556a53f80b2f,Update\Update.RO.xaml,,
60661a2ede48cc0d42a1f2218535a1d7a07505f2bd1176804ac38df265003ede,Update\Update.RO.xaml,Update.MessageText.Searching,SE CAUTĂ FIȘIERELE NECESARE
5875e340667703c1f7f1ba53fd525493cf982fc1eff062bad9f2f7df8ecf3177,Update\Update.RO.xaml,Update.MessageText.Searching.Not,FIȘIERELE NECESARE NU AU FOST GĂSITE
72d6b066afe61232271601d900b8f18b83f0913f154ea028d7d18177b7e6d0b5,Update\Update.RO.xaml,Update.MessageText.Searching.Error,NU S-AU PUTUT CĂUTA FIȘIERELE NECESARE
277fc9ce30f9ba00e8b11567beaa7828f3923320dc2baf5825b59785d963385b,Update\Update.RO.xaml,Update.MessageText.Searching.Condition,FIȘIERELE NECESARE NU AU FOST GĂSITE
5f45e8d3ba18ad1e970b12d5f193cb5a18cf8757b44043bc30baacf3677393e2,Update\Update.RO.xaml,,
6495cfab7317edf260658e9f1ee7ba2f33d1d7e19e35311d0dd5b08065188d4d,Update\Update.RO.xaml,Update.MessageText.Downloading,SE DESCARCĂ FIȘIERELE NECESARE
ce3622cfc3fbc8446a3938d9b16d43cf42d1432bd8d4249b23b6bc8ebfac20b9,Update\Update.RO.xaml,Update.MessageText.Downloading.Error,NU S-AU PUTUT DESCĂRCA FIȘIERELE NECESARE
2dd325c1e3544807b311d8433824e535f6498265fa4e1e5a7a14409b86e70182,Update\Update.RO.xaml,Update.MessageText.Downloading.Complete.Error,A APĂRUT O EROARE ÎN TIMPUL DESCĂRCĂRII FIȘIERULUI NECESAR
55570e014cd25b7f7d960c9a8910a0a78fb64221cf567008520bc99ae6c7a596,Update\Update.RO.xaml,Update.MessageText.Downloading.Complete.Cancel,DESCĂRCAREA FIȘIERULUI NECESAR A FOST ANULATĂ
6130c44ba34f965bee591c15745cdd03d204bf4269c64754a41980706d5b4928,Update\Update.RO.xaml,,
47ec8ec52c263d2be55020b05469947c5367df5d1e18e17a356cbd4c7913886d,Update\Update.RO.xaml,Update.MessageText.Running,PREGĂTIREA FIȘIERULUI DESCĂRCAT
4704962267162f45ccb2d114980e04458b511398037976b7f0688561840b113c,Update\Update.RO.xaml,Update.MessageText.Running.Not,FIȘIERUL DESCĂRCAT NU ESTE UTILIZABIL
64bf7efbe5dcc045dbd3a24d014d0189bb8259d4cab886cc3c315fd511d1492a,Update\Update.RO.xaml,Update.MessageText.Running.Error,NU S-A PUTUT PREGĂTI FIȘIERUL DESCĂRCAT
5b738d59bcb14c985dfc2ae4f234b3441805a30b0b1c1a4b76c8ee33c1208626,Update\Update.RO.xaml,Update.MessageText.Running.Executed,FIȘIERUL DESCĂRCAT A FOST EXECUTAT
806cb7932190c35efa60c709b5034645e9315e6c1d666e6008ca9b9f24c3a06f,Update\Update.RO.xaml,Update.MessageText.Running.Executing,EXECUTAREA FIȘIERULUI DESCĂRCAT
15259743629cc80d1b62f6c7f699a8bb100fe93a488396f59df9512018921bc4,Update\Update.RO.xaml,,
e8bbee4c55901a25b204b948f20181b4a0bc79fb5048c22ac1e729809d211773,Update\Update.RO.xaml,Update.MessageText.Extracting,SE EXTRAGE FIȘIERUL DESCĂRCAT
4d2dc7bdb02a2058016301030dee501d1727b8e8fe72d8ba951ddb7cab37f99d,Update\Update.RO.xaml,Update.MessageText.Extracting.Not,FIȘIERUL DESCĂRCAT NU ESTE UTILIZABIL
25c47e718bc695195b5827950e33781d54c4345ac6b0a8c051658c7b592f52ca,Update\Update.RO.xaml,Update.MessageText.Extracting.Error,NU S-A PUTUT EXTRAGE FIȘIERUL DESCĂRCAT
f4f2f44eb489a47752da76690e5deca8237e7ad5bab329b2cc574a55e5f7a071,Update\Update.RO.xaml,Update.MessageText.Extracting.Failed,FIȘIERUL DESCĂRCAT A EȘUAT
3c8ffe0e443375ef26a1539a87579e9e42024ae0c0e2f40c1f82ec30baef69dc,Update\Update.RO.xaml,Update.MessageText.Extracting.Corrupt,FIȘIERUL DESCĂRCAT ESTE CORUPT
d13a242cd6517ab645293e53e7c9ecd2e698ded2a62317daf24e1e39a87f1e9a,Update\Update.RO.xaml,Update.MessageText.Extracting.Executed,FIȘIERUL EXTRAS A FOST EXECUTAT
993ef1a2e9ed5c328d9bd5211119f088b5c24f68bf4cc503f753b586c814e911,Update\Update.RO.xaml,Update.MessageText.Extracting.Executing,FIȘIERUL EXTRAS ESTE ÎN CURS DE EXECUȚIE
184a11bc1991dd3706282f8366ac3135e850b53fd31090bd6a4c522f01fff9c9,Watchdog\Watchdog.RO.xaml,Watchdog.ErrorEmpty,"Din păcate, nu au putut fi capturate detaliile erorii."
3ca572c66d79ceadf0d85abb053bcbca6adfc46d4b2748362203e8dcdf59a538,Watchdog\Watchdog.RO.xaml,Watchdog.ErrorTitle,Eroare
a97ed49dd246d6179773ee7a1acbb0164adceca5ac66497177e212fd4836801c,Watchdog\Watchdog.RO.xaml,Watchdog.HelpButton,Ajutor
7abe78a9799af52ac3f50db3baccc4216e2edd47c07322a865ac908f3055f26c,Watchdog\Watchdog.RO.xaml,Watchdog.HideButton,Ascunde
b8921f5e1d06676424b6a86478c2dc2d8640f1a9eeb03b4ab5541fadd3378693,Watchdog\Watchdog.RO.xaml,Watchdog.ShowButton,Arată
9d598c76dbab9cdccff564e68789446758687ba011bb9bbc34821ca8bdaf50e8,Watchdog\Watchdog.RO.xaml,Watchdog.StackTrace,Urme de stivă:
18d9e468abc0883f48a7ff4552507dbf7efce8fcff1b3c8d11f88e06e7940f16,Watchdog\Watchdog.RO.xaml,Watchdog.CloseButton,Închide
331a3237db58d1063f72433761f2f27329828ddd80b990d3f481d5478251beec,Watchdog\Watchdog.RO.xaml,Watchdog.WindowTitle,Sucrose Watchdog
8498d1fb97800f78fcbf59f17b0ba04d04dc2aa1ab09c30d953058d63cdd53e2,Watchdog\Watchdog.RO.xaml,Watchdog.ErrorMessage,A apărut o eroare neașteptată:
e8a83de5e35e70bf3f21555b66d37251955b2f31245edebc9c88718129320e1a,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Log,Jurnal
4a817dc6445559b27b95057bd01d6eb19ca5285623cc9ff2d172708feda05daa,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Data,Date
0475917a516ed8092af6779ad096a99d7dd8be17dd296065bece487f32431450,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Hook,Clește
1a4e30259a287f28890770e7a3a5190c3516d59281ef1d545278af1d8ef2adcb,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Cache,Cache
cdaca10df58b7311d09183ff69fb43ecc289421a70d50464ca94a2ad0cdd4c1c,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Reset,Resetare
10ccf285ffb7d789e2a94f0635e3a50f18461e480cffc899157e35ded74b8483,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Sound,Sunet
a394c7e17f4d79135beee008db608fd6e01c877158d621bbbe04e46bdfee6f5d,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Store,Magazin
e9b33c8d8a2e388c18502923a43a34d3e036d6d5f14a8967746663c8fc92b701,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Backup,Backup
2a4ab9f5eb3d50579a0409313a7f3d8723771d91862f505f2bca75d57625f658,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Donate,Donare
ffa271dd327859c64a368b7f76aeead10e980fef54996f147efe44ef05cc1d62,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Laptop,Laptop
fcac5691beb79eae8ae030ea5f4064c3a969695a8a33406ca756cf5c07ee0ad8,Portal\Area\Portal.Area.RO.xaml,Portal.Area.System,Sistem
9f4ee39eb0613af8cb6df2f07c7ba696f419ab0a7860c30e97d6be30a411cfbf,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Update,Actualizare
6f1b5b3df42411956d272b35147e2b660abeba006aea468bc5182052778b679f,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Engines,Motoare
d6275ba8fe02add2ff125cbf7eb9f517283f3c68434aa73de71cd86382dfe1be,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Library,Bibliotecă
3ec0aeef32193088dda3c5b4d859528fdbbda4eba297c190e7b4399729bad108,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Support,Asistență
769422df2e1b83e46503e1b1c8208de1a3ba567dac1fe75d4816f906d95e048a,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Windows,Windows
c20bfdad08c30a22e9ccc9cdc91f0e01fab1a24b1174473a3933df5859b0b35d,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Priority,Prioritate
d13269d5c46a908023d18fad016d8cb24b4189cfea238ff5b41dce8bf6de7eb7,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Developer,Dezvoltator
8a5e79a8f4ef7c3046d0465f28dadeac5d044b3980775751de2dd9898491b772,Portal\Area\Portal.Area.RO.xaml,Portal.Area.Extensions,Extensii
68db735ccddc5cf7a546f39fa8fd06ca583fb197c3a4b3c2db569c84b3880431,Portal\Area\Portal.Area.RO.xaml,Portal.Area.OperatingSystem,Sistem de Operare
6c3a0afdb54de0e15dae37738dd5955265961bfa4f4772ce865cd55ec70d8ce8,Portal\Area\Portal.Area.RO.xaml,Portal.Area.SystemResources,Resurse de Sistem
8d7ff35839cd076ab83b1bcd64f840c4730f5678ba65337cd51b782cc4e001d8,Portal\Area\Portal.Area.RO.xaml,Portal.Area.AppearanceBehavior,Aspect și Comportament
16b5cd2e17037f590f23d84e2f6cbba2966ac2472bacf2338f19c5ee3122b1bc,Portal\Category\Portal.Category.RO.xaml,Portal.Category.All,Toate
aa6266c367b91f1a8d4b75d514e99cad90e7d2eb7cc9332e0a63713a0d0de2fe,Portal\Category\Portal.Category.RO.xaml,,
e0819c2bee1a82b2c6d5d599e922ee4618ecbd947bd43dd0ca24fd9e1aedd992,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Sky,Cer
6e69e1bfdee5d280b29c0d0169d8997a85c4bb5ea02e4e04579715e898490bee,Portal\Category\Portal.Category.RO.xaml,Portal.Category.War,Război
917ac9a11402b5677e6b2215165e16007639680187d4ac789eb8a129f559dab6,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Bard,Bard
9f92074de5cb8d23d90685eb34f1869b90578df2a17fd59ebbdc93dc1c7f6a12,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Cute,Drăguț
fea78b7c33e8c040ada7d6983e8885c4f93197045549e9e3a8db77fad763ba4f,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Game,Joc
